cell_id,lat,lon,lat_max,lon_max,lulc_class,ndvi,ndwi,albedo,building_density,building_height,zone_name,air_temp,humidity,wind_speed,svf,lst,hsi_class
cell_16.6928_74.2405,16.6928,74.2405,16.6953,74.243,water,0.04935172284170701,0.40923533302387793,0.06945368914064491,0,0.0,Rajarampuri,26.742114983934542,75.81072751184531,5.5996156653342215,0.808894981654905,22.48,Cool Zone
cell_16.6928_74.2430,16.6928,74.243,16.6953,74.2455,water,0.03448140606385382,0.5629996732749241,0.06588412860152071,0,0.0,Rajarampuri,27.151887007104325,73.72931739745444,5.764606083951757,0.7690098227014583,22.7,Cool Zone
cell_16.6928_74.2455,16.6928,74.2455,16.6953,74.248,built_up,0.0968678391462933,-0.18108597632664114,0.16072903020596763,250,10.923224054019139,Rajarampuri,30.15051019860068,66.2832491388304,2.5320257358391585,0.2,40.98,Hot Zone
cell_16.6928_74.2480,16.6928,74.248,16.6953,74.2505,built_up,0.13204388705418788,-0.12326725168149802,0.16925443787248612,250,10.097796254020386,Rajarampuri,30.776777130482067,62.95324637809141,3.0913373339100167,0.2,41.81,Hot Zone
cell_16.6928_74.2505,16.6928,74.2505,16.6953,74.253,built_up,0.11004915226598513,-0.2213658701697528,0.15193703607504544,250,9.238398092639633,Rajarampuri,29.808011056079113,68.81228568733084,3.135864342858491,0.2,40.22,Hot Zone
cell_16.6928_74.2530,16.6928,74.253,16.6953,74.2555,built_up,0.12915679735288113,-0.12062989371789275,0.13349602370666983,250,13.091695489459257,Rajarampuri,31.140821683834744,66.08635393766036,2.3732156703877556,0.2,41.78,Hot Zone
cell_16.6928_74.2555,16.6928,74.2555,16.6953,74.258,built_up,0.1281799805216792,-0.15071015587045705,0.16391758132285905,165,10.97526239737753,Rajarampuri,29.548345833386882,71.95904048449964,3.5930281687776278,0.3208298186040628,36.9,Warm Zone
cell_16.6928_74.2580,16.6928,74.258,16.6953,74.2605,built_up,0.11024441533446447,-0.21488380127775464,0.15425786370957248,60,15.817191336260521,Rajarampuri,27.54736353768061,74.21417956132457,5.342175589885891,0.6406944757937042,28.45,Cool Zone
cell_16.6928_74.2605,16.6928,74.2605,16.6953,74.263,built_up,0.21080544572973764,-0.10111511347308391,0.1035209824871251,15,7.21320274304489,Shahu Market Yard,26.948707793912032,72.9798576769668,5.41962970107773,0.7259268076884879,24.89,Cool Zone
cell_16.6928_74.2630,16.6928,74.263,16.6953,74.2655,bare,0.07172538162163503,-0.1316231704227217,0.26193085541015654,0,0.0,Shahu Market Yard,26.74169379105298,75.69435274251157,6.049080184343691,0.8209150132001511,24.48,Cool Zone
cell_16.6928_74.2655,16.6928,74.2655,16.6953,74.268,built_up,0.07947066378104883,-0.12752960357783197,0.14371887341686912,60,7.713641454109533,Shahu Market Yard,27.76813233166222,75.6731680969493,4.449374258049077,0.73161762292548,28.48,Cool Zone
cell_16.6928_74.2680,16.6928,74.268,16.6953,74.2705,built_up,0.13083971670533573,-0.051851682659400364,0.15896162703923303,250,16.212795586284685,Shahu Market Yard,30.64045935394514,64.6862911572056,2.8181921046086185,0.2,42.01,Hot Zone
cell_16.6928_74.2705,16.6928,74.2705,16.6953,74.273,built_up,0.12696818555565553,-0.19336219977383226,0.14686858630894162,250,16.023960722246215,Shahu Market Yard,30.343277533194005,70.48133922337851,3.2569486353760944,0.2,41.26,Hot Zone
cell_16.6928_74.2730,16.6928,74.273,16.6953,74.2755,water,0.07142929495251506,0.5095054511962809,0.07229537792496192,0,0.0,Shahu Market Yard,27.630524220120705,72.78063123411667,5.310364456239443,0.9540790587674873,22.93,Cool Zone
cell_16.6928_74.2755,16.6928,74.2755,16.6953,74.278,water,0.015085640456115969,0.40901342506391747,0.05639809986854354,0,0.0,Shahu Market Yard,26.965554187673312,77.1080613561328,5.523620082118989,0.8390473082987846,23.09,Cool Zone
cell_16.6928_74.2780,16.6928,74.278,16.6953,74.2805,built_up,0.10761368722149695,-0.17803547861959068,0.14969133287419045,225,10.415490754078187,Shahu Market Yard,29.946251288195732,63.929376508903275,3.468572004971063,0.2,40.05,Hot Zone
cell_16.6928_74.2805,16.6928,74.2805,16.6953,74.283,built_up,0.1080487470114984,-0.07225792836629791,0.16564828901655482,135,15.247833571814102,Shahu Market Yard,27.67592825054917,71.40273738071852,3.7107574863383483,0.40870623915280785,33.87,Mild Zone
cell_16.6928_74.2830,16.6928,74.283,16.6953,74.2855,built_up,0.1273152153630535,-0.08781244643680497,0.10863440466310642,15,10.486634990490124,Shahu Market Yard,26.934113731788234,76.58632371850395,5.845234154984255,0.7785472404088166,25.29,Cool Zone
cell_16.6928_74.2855,16.6928,74.2855,16.6953,74.288,water,0.04891993741521567,0.523507882846405,0.05118980979454685,0,0.0,Shahu Market Yard,26.69558704474622,74.94703307042347,5.013310607877581,0.9060271487202114,24.87,Cool Zone
cell_16.6928_74.2880,16.6928,74.288,16.6953,74.2905,water,0.05273624953335517,0.47887475027912857,0.0632514806913594,0,0.0,Shahu Market Yard,27.4221665519947,77.63597636800134,5.604984754606976,0.8377000053385949,24.26,Cool Zone
cell_16.6953_74.1905,16.6953,74.1905,16.6978,74.193,built_up,0.21238275476423424,-0.11322515078213129,0.06379269320437445,15,8.206285079979217,Mangalwar Peth,28.0374884650055,73.02066371660842,5.097662067901677,0.6839648933447073,27.33,Cool Zone
cell_16.6953_74.1930,16.6953,74.193,16.6978,74.1955,built_up,0.12786967054561202,-0.11410713249748565,0.1557364963668066,60,7.848097943797912,Mangalwar Peth,27.641763171903833,71.69894951022178,4.681585337311846,0.5680237391402776,29.4,Cool Zone
cell_16.6953_74.1955,16.6953,74.1955,16.6978,74.198,built_up,0.10611721552727531,-0.16847880941058563,0.1891625144107956,250,17.459680328831887,Mangalwar Peth,30.588038341983097,65.79643070310296,3.3043958497727575,0.2,42.71,Hot Zone
cell_16.6953_74.1980,16.6953,74.198,16.6978,74.2005,built_up,0.11989404642447662,-0.05084376812690719,0.15862384688848696,250,15.371663295823932,Mangalwar Peth,29.49066131618119,66.01331066867974,3.125858945439112,0.2,40.07,Hot Zone
cell_16.6953_74.2005,16.6953,74.2005,16.6978,74.203,built_up,0.10222629002512465,-0.14266399981107855,0.13940537755744478,250,8.199081151255509,Mangalwar Peth,30.68511771885185,65.32633532603651,3.121092118953611,0.2,40.51,Hot Zone
cell_16.6953_74.2030,16.6953,74.203,16.6978,74.2055,water,0.06096235843655132,0.45012240048842345,0.06364168804293968,0,0.0,Mangalwar Peth,26.800902589981778,77.16671641632753,5.047062288704219,0.8518193941431671,23.82,Cool Zone
cell_16.6953_74.2055,16.6953,74.2055,16.6978,74.208,water,0.04075920661701965,0.5162247697922069,0.0681810084608181,0,0.0,Mangalwar Peth,27.938039042994284,79.01231395978978,5.577567100085816,0.9748948908525649,22.24,Cool Zone
cell_16.6953_74.2080,16.6953,74.208,16.6978,74.2105,built_up,0.08103564508780173,-0.17302695438675494,0.1664297589821633,120,13.115931671120213,Mangalwar Peth,28.645492850188223,68.21861186143039,4.2434298370555,0.4551319184901608,33.33,Mild Zone
cell_16.6953_74.2105,16.6953,74.2105,16.6978,74.213,water,0.044994317044851656,0.45249775983723783,0.06544091099294001,0,0.0,Mangalwar Peth,26.90688339885009,73.56118533577919,5.290330274714997,0.9550415560281,23.55,Cool Zone
cell_16.6953_74.2130,16.6953,74.213,16.6978,74.2155,built_up,0.15205859243418007,-0.13866545916014986,0.14300208742462298,165,8.663547280891226,Mangalwar Peth,29.948189532743754,69.31888251849969,4.003114391345265,0.31039943785137725,35.68,Warm Zone
cell_16.6953_74.2155,16.6953,74.2155,16.6978,74.218,built_up,0.1230773359621002,-0.08602934080773507,0.18124621635590799,250,17.242474328279723,Mangalwar Peth,30.976163834399436,64.84230586818096,3.5913267555781645,0.2,41.6,Hot Zone
cell_16.6953_74.2180,16.6953,74.218,16.6978,74.2205,built_up,0.1272324892131518,-0.18338266620010885,0.1294403653359378,250,15.681781662570897,Mangalwar Peth,30.792388749445575,61.97144597240137,3.0723779066170764,0.2,42.0,Hot Zone
cell_16.6953_74.2205,16.6953,74.2205,16.6978,74.223,built_up,0.07011669515804736,-0.1482108442764233,0.18772507215691778,250,11.108840443539544,Mangalwar Peth,30.928673521464916,65.13465687743076,3.155762882540319,0.2,41.91,Hot Zone
cell_16.6953_74.2230,16.6953,74.223,16.6978,74.2255,built_up,0.10706368567144416,-0.137047944827177,0.15001038449342943,250,9.180446459918802,Mangalwar Peth,31.127193824241747,66.28355219305747,2.8632695464419493,0.2,41.24,Hot Zone
cell_16.6953_74.2255,16.6953,74.2255,16.6978,74.228,built_up,0.11067771819979266,-0.23189907262504864,0.15999933481094575,250,16.016131509159155,Mangalwar Peth,30.551998367055404,67.46701111465588,3.398385804873243,0.2,41.75,Hot Zone
cell_16.6953_74.2280,16.6953,74.228,16.6978,74.2305,built_up,0.1486800964976408,-0.1459742675485993,0.13171253184765733,250,13.130896094970232,Mangalwar Peth,30.31439827704899,67.44348007921585,3.2756592262233104,0.2,41.3,Hot Zone
cell_16.6953_74.2305,16.6953,74.2305,16.6978,74.233,built_up,0.12325766395371617,-0.17161825509736073,0.18780406836205016,250,16.174328386323495,Mangalwar Peth,31.28464679841699,64.54814212911856,2.976235369956282,0.2,43.69,Hot Zone
cell_16.6953_74.2330,16.6953,74.233,16.6978,74.2355,built_up,0.11620905983453195,-0.23449346641433028,0.1306596575307684,250,8.270786496570313,Mangalwar Peth,31.00743848884829,67.6638573128941,3.472894658491175,0.2,42.25,Hot Zone
cell_16.6953_74.2355,16.6953,74.2355,16.6978,74.238,water,0.07247708826598559,0.4474851730906048,0.06447382285011617,0,0.0,Mangalwar Peth,27.667252625929958,73.62060496031775,5.36121452481818,0.8406919739023656,23.77,Cool Zone
cell_16.6953_74.2380,16.6953,74.238,16.6978,74.2405,water,0.025476868181850673,0.494450516797243,0.07463679467389694,0,0.0,Rajarampuri,26.776362891806475,78.50176005994804,5.512270219876539,0.930343084175027,21.02,Cool Zone
cell_16.6953_74.2405,16.6953,74.2405,16.6978,74.243,water,0.039734783753714434,0.4326893687961559,0.0627828987386125,0,0.0,Rajarampuri,26.722585856159466,77.92798583277674,5.182467705926914,0.7975900047117037,23.98,Cool Zone
cell_16.6953_74.2430,16.6953,74.243,16.6978,74.2455,built_up,0.09786646259824347,-0.12973127105655635,0.15263895805175925,250,11.577211659396237,Rajarampuri,30.50920047923504,68.10373160398045,2.600778804292916,0.2,42.23,Hot Zone
cell_16.6953_74.2455,16.6953,74.2455,16.6978,74.248,built_up,0.11460168128004117,-0.21841310273737485,0.1695843712766791,250,13.153530918463176,Rajarampuri,31.552362834656478,69.08771564215522,3.324143231208119,0.2,40.76,Hot Zone
cell_16.6953_74.2480,16.6953,74.248,16.6978,74.2505,built_up,0.1488759079321333,-0.11306347296189409,0.15158308105765564,250,12.508382781432248,Rajarampuri,31.471545406972574,65.17103518013255,2.96197918365066,0.2,42.65,Hot Zone
cell_16.6953_74.2505,16.6953,74.2505,16.6978,74.253,built_up,0.13927002297939134,-0.10728710204264005,0.15134945512688627,250,15.57878258792735,Rajarampuri,30.492683451948015,62.94091347925015,2.722229150686167,0.2,41.97,Hot Zone
cell_16.6953_74.2530,16.6953,74.253,16.6978,74.2555,built_up,0.08121869580946711,-0.20966546133236644,0.12315124215553795,250,10.967781114811265,Rajarampuri,31.361712623575773,68.11244725731056,2.614767170597706,0.2,42.93,Hot Zone
cell_16.6953_74.2555,16.6953,74.2555,16.6978,74.258,built_up,0.12880620285765446,-0.08051618331279133,0.1639712425907061,90,12.695170800878111,Rajarampuri,28.84105363868445,74.37880223523446,5.114337040502621,0.5587160825010727,31.44,Mild Zone
cell_16.6953_74.2580,16.6953,74.258,16.6978,74.2605,built_up,0.10794199091966886,-0.19947907583900287,0.15606273282046554,75,10.555139721488835,Shivaji Park,28.28907318323645,75.50014308993534,4.509351264627846,0.6602288324533898,31.21,Mild Zone
cell_16.6953_74.2605,16.6953,74.2605,16.6978,74.263,built_up,0.12305561967246241,-0.1938259845039811,0.1577238680835904,250,5.094301439147786,Shahu Market Yard,31.02076921964667,63.497728913672546,3.565025944878775,0.2,41.88,Hot Zone
cell_16.6953_74.2630,16.6953,74.263,16.6978,74.2655,built_up,0.10068942594753154,-0.2272794084254486,0.11680078851916398,250,12.896713549565469,Shahu Market Yard,31.324886073750633,68.96815429000772,2.0825346299606053,0.2,42.12,Hot Zone
cell_16.6953_74.2655,16.6953,74.2655,16.6978,74.268,built_up,0.09371161611972242,-0.15541558272383962,0.16732759867468047,250,14.714379024055358,Shahu Market Yard,30.445076298174353,66.44785888613364,3.041378172023232,0.2,42.59,Hot Zone
cell_16.6953_74.2680,16.6953,74.268,16.6978,74.2705,built_up,0.1469085795205742,-0.04269547294152763,0.13850351224549817,250,14.393365926857033,Shahu Market Yard,31.226826659377537,67.84529879586385,2.6490515187778967,0.2,42.4,Hot Zone
cell_16.6953_74.2705,16.6953,74.2705,16.6978,74.273,built_up,0.14106675714198194,-0.17532489328075485,0.15710947614222745,250,6.57765940212043,Shahu Market Yard,30.307512016523276,64.777393202762,2.879165832925885,0.2,41.23,Hot Zone
cell_16.6953_74.2730,16.6953,74.273,16.6978,74.2755,water,0.06598077414680488,0.471249002711835,0.07005060521246738,0,0.0,Shahu Market Yard,26.14607093492676,76.67384199584443,5.169846077362102,0.8608324226367794,21.45,Cool Zone
cell_16.6953_74.2755,16.6953,74.2755,16.6978,74.278,water,0.051769187456135145,0.46075501229532745,0.04546201597841814,0,0.0,Shahu Market Yard,27.155092743615196,79.87424318863394,5.455396701407965,0.7075412470555514,24.4,Cool Zone
cell_16.6953_74.2780,16.6953,74.278,16.6978,74.2805,built_up,0.13579643405032282,-0.14755802050570693,0.13460362760111513,210,13.716923975638524,Shahu Market Yard,30.58188773431315,66.31332080492409,3.993542041402641,0.2,38.86,Warm Zone
cell_16.6953_74.2805,16.6953,74.2805,16.6978,74.283,built_up,0.2696714635807061,-0.11187032151980134,0.10977001756677973,30,8.06048593925967,Shahu Market Yard,27.571650284522317,73.59964775575291,5.07580056015838,0.8268188325967809,26.87,Cool Zone
cell_16.6953_74.2830,16.6953,74.283,16.6978,74.2855,built_up,0.211529046558933,-0.015895783475128572,0.13863371507823896,30,5.7630237499275045,Shahu Market Yard,27.36439902086116,74.3897472606623,4.851354885085213,0.7657102173355481,27.04,Cool Zone
cell_16.6953_74.2855,16.6953,74.2855,16.6978,74.288,water,0.04517310374161723,0.434630122013247,0.04792894665531172,0,0.0,Shahu Market Yard,26.86741403243452,76.60408362233028,5.38033704857359,0.8185907812385496,23.99,Cool Zone
cell_16.6953_74.2880,16.6953,74.288,16.6978,74.2905,water,0.06171513920296454,0.4676329066627321,0.05863022464906131,0,0.0,Shahu Market Yard,27.18695379337914,74.06472462935977,5.882392166021187,0.9829223872785138,22.82,Cool Zone
cell_16.6978_74.1905,16.6978,74.1905,16.7003,74.193,vegetation,0.55,0.05,0.2,0,0.0,Mangalwar Peth,27.16718456167186,77.14745335040476,4.974736970658043,0.9262610531099296,18.42,Cool Zone
cell_16.6978_74.1930,16.6978,74.193,16.7003,74.1955,vegetation,0.55,0.05,0.2,0,0.0,Mangalwar Peth,27.169636238680887,75.51490716921565,4.934866930024336,0.8606902904666781,19.67,Cool Zone
cell_16.6978_74.1955,16.6978,74.1955,16.7003,74.198,built_up,0.12728674554139138,-0.1470533957651245,0.17790836463393817,250,11.528966173481306,Mangalwar Peth,31.32359918561037,63.6042139796851,2.8718809482875676,0.2,41.52,Hot Zone
cell_16.6978_74.1980,16.6978,74.198,16.7003,74.2005,built_up,0.09162703471650506,-0.21612038367179837,0.1548374112472016,250,12.550570419784012,Mangalwar Peth,31.040247999348086,64.29099431610999,3.454100594985435,0.2,42.48,Hot Zone
cell_16.6978_74.2005,16.6978,74.2005,16.7003,74.203,built_up,0.14050746419641127,-0.15931648244672653,0.13260342269207442,250,13.04587301224426,Mangalwar Peth,30.732478236382537,63.891791306908566,2.9333631548140624,0.2,42.87,Hot Zone
cell_16.6978_74.2030,16.6978,74.203,16.7003,74.2055,built_up,0.14611504752069396,-0.20347997079964106,0.15583062809303594,250,15.940261455162585,Mangalwar Peth,30.62464151729952,64.78860055443323,3.1601744047281715,0.2,43.56,Hot Zone
cell_16.6978_74.2055,16.6978,74.2055,16.7003,74.208,built_up,0.1461453180825688,-0.08204917622973827,0.1691507984850592,105,12.831589502471731,Mangalwar Peth,28.645706050521888,70.9271618516745,4.197823461175556,0.5053789437624878,31.26,Mild Zone
cell_16.6978_74.2080,16.6978,74.208,16.7003,74.2105,water,0.057178729242762516,0.3821681079963326,0.05687717137919305,0,0.0,Mangalwar Peth,26.875943886262462,73.96833453371677,5.7596129028154985,0.8493742972333501,21.09,Cool Zone
cell_16.6978_74.2105,16.6978,74.2105,16.7003,74.213,water,0.06223869543414323,0.4013424611067181,0.06264673945252269,0,0.0,Mangalwar Peth,26.495867802389593,78.56316395334714,5.379206251005307,0.7638716430742684,22.96,Cool Zone
cell_16.6978_74.2130,16.6978,74.213,16.7003,74.2155,water,0.08099796154608963,0.4813015701425153,0.05499136948452515,0,0.0,Mangalwar Peth,26.956311077239825,79.25326567094012,4.9063255563739725,0.8498353569491728,21.63,Cool Zone
cell_16.6978_74.2155,16.6978,74.2155,16.7003,74.218,water,0.07057953626209515,0.5423169043125646,0.06444774795961714,0,0.0,Mangalwar Peth,26.65731630293624,78.4735249876164,5.907851173627839,0.8027210515898416,22.57,Cool Zone
cell_16.6978_74.2180,16.6978,74.218,16.7003,74.2205,built_up,0.12318365625154994,-0.11986695785288654,0.17706416698114602,250,10.274927425345208,Mangalwar Peth,30.00456829428408,65.40147959396165,3.0636534477901978,0.2,41.7,Hot Zone
cell_16.6978_74.2205,16.6978,74.2205,16.7003,74.223,built_up,0.12761398011782993,-0.19368090041403654,0.17544578019608936,250,12.603532755679907,Mangalwar Peth,30.79196219025382,64.56692003748671,2.642186862580999,0.2,42.52,Hot Zone
cell_16.6978_74.2230,16.6978,74.223,16.7003,74.2255,built_up,0.11318987611200935,-0.14684285345560066,0.17549336842190277,250,11.738382508393597,Mangalwar Peth,31.534863130114953,64.35779121351136,2.436190928750941,0.2,42.92,Hot Zone
cell_16.6978_74.2255,16.6978,74.2255,16.7003,74.228,built_up,0.08046838411104301,-0.16194532012969054,0.15855321933015665,250,14.077643674165644,Mangalwar Peth,30.483867398479706,65.30913191614684,2.9086076388046145,0.2,41.74,Hot Zone
cell_16.6978_74.2280,16.6978,74.228,16.7003,74.2305,built_up,0.1297179243987067,-0.14639069637354854,0.1421658611531739,250,6.977107581363363,Mangalwar Peth,30.439662794895874,64.5533724978082,3.4231863150759287,0.2,40.17,Hot Zone
cell_16.6978_74.2305,16.6978,74.2305,16.7003,74.233,built_up,0.10504660036071256,-0.14640173214194308,0.17297883865433844,250,9.713975189781298,Mangalwar Peth,31.009319489372064,66.77533357966344,2.7045204531696134,0.2,41.14,Hot Zone
cell_16.6978_74.2330,16.6978,74.233,16.7003,74.2355,built_up,0.0891681171399069,-0.14262731136489548,0.1412860447262329,250,9.856319625656926,Mangalwar Peth,30.945210833115205,65.50871381630607,2.3775786410562376,0.2,43.05,Hot Zone
cell_16.6978_74.2355,16.6978,74.2355,16.7003,74.238,built_up,0.08191848966618895,-0.1356621417220912,0.14726931605380916,240,7.800031616002325,Rajarampuri,29.89000281085115,70.32866878587285,3.1682028720108777,0.2,39.55,Warm Zone
cell_16.6978_74.2380,16.6978,74.238,16.7003,74.2405,built_up,0.12952286585042233,-0.1736259061032138,0.1671453562799549,240,9.631933455986347,Rajarampuri,31.16241620549593,69.45244206568549,3.159749982505277,0.2,41.5,Hot Zone
cell_16.6978_74.2405,16.6978,74.2405,16.7003,74.243,built_up,0.14373004493507,-0.17118688309198182,0.11479284330290779,250,8.778147107850435,Rajarampuri,30.696812148631782,66.19008461257887,3.104386828374896,0.2,39.65,Warm Zone
cell_16.6978_74.2430,16.6978,74.243,16.7003,74.2455,built_up,0.11783674843961067,-0.11190626362240226,0.15170813368168773,250,8.367626063435377,Rajarampuri,31.288811103159183,65.34693782158202,3.3855916915955078,0.2,40.29,Hot Zone
cell_16.6978_74.2455,16.6978,74.2455,16.7003,74.248,built_up,0.1508876919017586,-0.11180661236639353,0.1668338414357969,250,9.56883428595652,Rajarampuri,29.89424479564583,71.16518871143383,2.624974518659885,0.2,40.41,Hot Zone
cell_16.6978_74.2480,16.6978,74.248,16.7003,74.2505,water,0.04670667704344977,0.3623004791801788,0.07975689837068584,0,0.0,Rajarampuri,26.488041790857988,77.34057860542083,4.727929379825678,0.7858663339738656,23.34,Cool Zone
cell_16.6978_74.2505,16.6978,74.2505,16.7003,74.253,water,0.07093607496502141,0.5181461907166012,0.0682391168246272,0,0.0,Shivaji Park,26.110323152530356,79.29758449170396,5.913497653583898,0.8712294776397731,21.06,Cool Zone
cell_16.6978_74.2530,16.6978,74.253,16.7003,74.2555,built_up,0.11445914047551425,-0.2548806116089687,0.11463817832281395,250,8.796474212359016,Shivaji Park,31.238027086877736,63.86278488804915,2.681080318473408,0.2,42.16,Hot Zone
cell_16.6978_74.2555,16.6978,74.2555,16.7003,74.258,built_up,0.09743818764645357,-0.146141346815863,0.16558873149556638,135,11.61728740531833,Shivaji Park,28.82149334877475,71.13245190577983,3.5662358548679145,0.42579944088841226,35.57,Warm Zone
cell_16.6978_74.2580,16.6978,74.258,16.7003,74.2605,built_up,0.1344739270068399,-0.1980545305869027,0.15866412714819433,150,14.194215679516132,Shivaji Park,29.544306630020817,70.38276373912025,3.6938129999371268,0.37893402059361464,36.81,Warm Zone
cell_16.6978_74.2605,16.6978,74.2605,16.7003,74.263,built_up,0.14419888381796153,-0.16585741056347036,0.16780001425954325,250,8.986993993369397,Shahu Market Yard,30.764573621489106,65.49003218731204,2.9360957197648525,0.2,39.68,Warm Zone
cell_16.6978_74.2630,16.6978,74.263,16.7003,74.2655,built_up,0.11591839058348834,-0.2278784338322516,0.1592427364108851,250,12.282647975052162,Shahu Market Yard,30.93764795993219,69.66176249183036,2.683658579797978,0.2,41.95,Hot Zone
cell_16.6978_74.2655,16.6978,74.2655,16.7003,74.268,built_up,0.1489490731593588,-0.18282026683199848,0.1556707579287603,250,12.833845643857824,Shahu Market Yard,30.66225284234483,63.59999417124803,3.439144957357134,0.2,41.82,Hot Zone
cell_16.6978_74.2680,16.6978,74.268,16.7003,74.2705,built_up,0.12431398057386459,-0.16332664866489566,0.15839347085886274,250,11.1751872282003,Shahu Market Yard,31.067073504389572,67.83173376668898,3.640959847089794,0.2,41.01,Hot Zone
cell_16.6978_74.2705,16.6978,74.2705,16.7003,74.273,built_up,0.13473576623873773,-0.12904685863940613,0.1854072546766566,250,7.685761642442646,Shahu Market Yard,29.936490343478454,63.24834992736959,3.4329466229826515,0.2,39.23,Warm Zone
cell_16.6978_74.2730,16.6978,74.273,16.7003,74.2755,water,0.05612187928803313,0.40333122379059744,0.06510926233216136,0,0.0,Shahu Market Yard,26.409736785416946,72.41507625763641,5.739684327136236,0.8735119279547505,23.56,Cool Zone
cell_16.6978_74.2755,16.6978,74.2755,16.7003,74.278,water,0.07805906829238249,0.44575779532956167,0.046610448180370495,0,0.0,Shahu Market Yard,26.873508323536775,78.12051687752187,5.104609937275601,0.8876138256361004,22.93,Cool Zone
cell_16.6978_74.2780,16.6978,74.278,16.7003,74.2805,built_up,0.12738206437629168,-0.1135351387953392,0.16317983620869084,250,12.077330998870059,Shahu Market Yard,30.347243467022192,65.6090362168695,3.3124442973700248,0.2,40.55,Hot Zone
cell_16.6978_74.2805,16.6978,74.2805,16.7003,74.283,built_up,0.13469709608998398,-0.13970722625033177,0.1316205564027503,60,11.064240039414107,Shahu Market Yard,28.099734647843658,73.03794925713348,5.204597512547931,0.7157377141825336,27.87,Cool Zone
cell_16.6978_74.2830,16.6978,74.283,16.7003,74.2855,road,0.23307028202722516,-0.14337987302755364,0.09561148867660822,30,7.46022510323655,Shahu Market Yard,26.983996043229514,75.31724649752341,4.756818394246929,0.7519931684943708,26.66,Cool Zone
cell_16.6978_74.2855,16.6978,74.2855,16.7003,74.288,vegetation,0.55,0.05,0.2,0,0.0,Shahu Market Yard,25.75945425230555,74.0604151504772,5.710797672985973,0.903480016479209,17.11,Cool Zone
cell_16.6978_74.2880,16.6978,74.288,16.7003,74.2905,vegetation,0.55,0.05,0.2,0,0.0,Shahu Market Yard,26.967638056993106,74.79654483721615,5.365468589918448,0.8637732834798642,17.25,Cool Zone
cell_16.7003_74.1905,16.7003,74.1905,16.7028,74.193,road,0.21131805495906023,-0.020882412808345227,0.1139491320140879,30,6.755950024426595,Mangalwar Peth,27.70748599447766,71.53575652533331,5.094819238810445,0.7560341198556024,25.41,Cool Zone
cell_16.7003_74.1930,16.7003,74.193,16.7028,74.1955,road,0.17265608244566427,-0.03883765276324972,0.12614266807975144,15,7.801601484312019,Mangalwar Peth,27.777002151289302,74.00502809147739,4.97078852193046,0.8846205150409362,25.26,Cool Zone
cell_16.7003_74.1955,16.7003,74.1955,16.7028,74.198,built_up,0.13001414768223057,-0.26825397576574356,0.15455968588795732,165,10.662033189696162,Mangalwar Peth,28.951504659073805,68.4331319148907,3.2272832813584063,0.2595653875070033,35.71,Warm Zone
cell_16.7003_74.1980,16.7003,74.198,16.7028,74.2005,built_up,0.11642729559232823,-0.18390044876818168,0.14021302826342188,250,11.56018717806753,Mangalwar Peth,31.21723301826821,65.36941544342332,3.3749383267014874,0.2,41.63,Hot Zone
cell_16.7003_74.2005,16.7003,74.2005,16.7028,74.203,built_up,0.11607206307978625,-0.17266043567125483,0.15012164915190657,250,10.34140377808055,Mangalwar Peth,30.096680121954925,63.257325102665135,3.206799536649286,0.2,41.03,Hot Zone
cell_16.7003_74.2030,16.7003,74.203,16.7028,74.2055,built_up,0.15606251578328986,-0.0031025356091927137,0.1621617917964471,250,20.182279945868594,Mangalwar Peth,30.67516184372378,66.86296745832712,2.295299223031598,0.2,40.46,Hot Zone
cell_16.7003_74.2055,16.7003,74.2055,16.7028,74.208,built_up,0.1040851731135045,-0.2046512354198324,0.11982556854825084,75,14.809182980425351,Mangalwar Peth,28.250030840259214,75.15000398846215,4.070222273208502,0.6047471585684178,31.54,Mild Zone
cell_16.7003_74.2080,16.7003,74.208,16.7028,74.2105,water,0.042783681047428475,0.4118032610764515,0.05101361090708047,0,0.0,Mangalwar Peth,27.092811572326937,74.06608353663877,5.433128311324936,0.8779281565408047,23.38,Cool Zone
cell_16.7003_74.2105,16.7003,74.2105,16.7028,74.213,water,0.044840688526711886,0.4989226879875681,0.06009088780072375,0,0.0,Mangalwar Peth,26.90920437031053,77.31790847283426,5.164933030747426,0.8448157838523845,22.32,Cool Zone
cell_16.7003_74.2130,16.7003,74.213,16.7028,74.2155,water,0.06387074467322298,0.49269240188142693,0.05441858218401126,0,0.0,Mangalwar Peth,26.99811452911378,75.3675390692314,5.580451026815823,0.83835740632011,22.08,Cool Zone
cell_16.7003_74.2155,16.7003,74.2155,16.7028,74.218,water,0.0426638354280843,0.42734242982160986,0.04648953364886525,0,0.0,Mangalwar Peth,27.051836874667497,78.40732570512024,5.959514121163307,0.9018403718607348,22.9,Cool Zone
cell_16.7003_74.2180,16.7003,74.218,16.7028,74.2205,built_up,0.11062818989400632,-0.15977464025483923,0.13779372353725247,250,10.095576339604873,Mangalwar Peth,30.808861478841724,67.55728900837624,3.481052882142367,0.2,40.61,Hot Zone
cell_16.7003_74.2205,16.7003,74.2205,16.7028,74.223,built_up,0.12466143075006245,-0.16519214097998708,0.17456050964501066,250,8.264509533097442,Mangalwar Peth,30.8523193893727,65.62247054502687,3.2846599831277694,0.2,41.24,Hot Zone
